codigo;Ano;Desmatamento
160030;2007;382,4
160030;2007;382,4
160030;2007;382,4
160030;2007;382,4
160030;2007;382,4
160030;2007;382,4
160030;2007;382,4
160030;2007;382,4
160030;2007;382,4
160030;2007;382,4
160040;2007;86,6
160040;2007;86,6
160040;2007;86,6
160040;2007;86,6
160040;2007;86,6
160050;2007;179,1
160050;2007;179,1
160050;2007;179,1
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160060;2007;69,7
160030;2007;382,4
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160005;2007;70,3
160070;2007;278,7
160070;2007;278,7
160070;2007;278,7
270040;2007;nada consta
130030;2007;1162,7
130030;2007;1162,7
130030;2007;1162,7
130030;2007;1162,7
130030;2007;1162,7
130040;2007;195,5
130040;2007;195,5
130040;2007;195,5
130040;2007;195,5
130040;2007;195,5
130040;2007;195,5
130040;2007;195,5
130040;2007;195,5
130040;2007;195,5
130040;2007;195,5
130040;2007;195,5
130040;2007;195,5
130040;2007;195,5
130060;2007;185,5
130060;2007;185,5
130070;2007;1939,3
130070;2007;1939,3
130070;2007;1939,3
130070;2007;1939,3
130070;2007;1939,3
130070;2007;1939,3
130070;2007;1939,3
130070;2007;1939,3
130070;2007;1939,3
130070;2007;1939,3
130070;2007;1939,3
130070;2007;1939,3
130080;2007;503,5
130083;2007;232,1
130083;2007;232,1
130083;2007;232,1
130083;2007;232,1
130083;2007;232,1
130110;2007;1087,2
130110;2007;1087,2
130110;2007;1087,2
130110;2007;1087,2
130110;2007;1087,2
130110;2007;1087,2
130110;2007;1087,2
130110;2007;1087,2
130110;2007;1087,2
130110;2007;1087,2
130110;2007;1087,2
130110;2007;1087,2
130110;2007;1087,2
130110;2007;1087,2
130110;2007;1087,2
130120;2007;756,7
130120;2007;756,7
130120;2007;756,7
130120;2007;756,7
130120;2007;756,7
130120;2007;756,7
130120;2007;756,7
130120;2007;756,7
130120;2007;756,7
130120;2007;756,7
130120;2007;756,7
130120;2007;756,7
130120;2007;756,7
130120;2007;756,7
130120;2007;756,7
130120;2007;756,7
130120;2007;756,7
130120;2007;756,7
130120;2007;756,7
130130;2007;257,6
130140;2007;361,0
130160;2007;94,9
130160;2007;94,9
130165;2007;453,6
130170;2007;640,6
130170;2007;640,6
130170;2007;640,6
130170;2007;640,6
130170;2007;640,6
130170;2007;640,6
130170;2007;640,6
130170;2007;640,6
130185;2007;462,8
130185;2007;462,8
130185;2007;462,8
130185;2007;462,8
130185;2007;462,8
130185;2007;462,8
130185;2007;462,8
130185;2007;462,8
130190;2007;1667,9
130190;2007;1667,9
130190;2007;1667,9
130190;2007;1667,9
130190;2007;1667,9
130190;2007;1667,9
130190;2007;1667,9
130190;2007;1667,9
130190;2007;1667,9
130190;2007;1667,9
130190;2007;1667,9
130190;2007;1667,9
130240;2007;3039,6
130240;2007;3039,6
130240;2007;3039,6
130240;2007;3039,6
130240;2007;3039,6
130240;2007;3039,6
130240;2007;3039,6
130240;2007;3039,6
130240;2007;3039,6
130240;2007;3039,6
130240;2007;3039,6
130240;2007;3039,6
130240;2007;3039,6
130240;2007;3039,6
130240;2007;3039,6
130240;2007;3039,6
130240;2007;3039,6
130240;2007;3039,6
130240;2007;3039,6
130240;2007;3039,6
130240;2007;3039,6
130250;2007;754,4
130250;2007;754,4
130250;2007;754,4
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130260;2007;1229,1
130270;2007;1427,5
130270;2007;1427,5
130290;2007;1259,7
130290;2007;1259,7
130310;2007;405,1
130320;2007;111,5
130320;2007;111,5
130320;2007;111,5
130320;2007;111,5
130320;2007;111,5
130320;2007;111,5
130320;2007;111,5
130320;2007;111,5
130320;2007;111,5
130320;2007;111,5
130320;2007;111,5
130320;2007;111,5
130320;2007;111,5
130320;2007;111,5
130320;2007;111,5
130320;2007;111,5
130320;2007;111,5
130340;2007;944,9
130340;2007;944,9
130340;2007;944,9
130340;2007;944,9
130340;2007;944,9
130340;2007;944,9
130340;2007;944,9
130340;2007;944,9
130340;2007;944,9
130340;2007;944,9
130340;2007;944,9
130353;2007;676,2
130353;2007;676,2
130353;2007;676,2
130353;2007;676,2
130353;2007;676,2
130353;2007;676,2
130353;2007;676,2
130353;2007;676,2
130353;2007;676,2
130353;2007;676,2
130353;2007;676,2
130353;2007;676,2
130356;2007;552,5
130356;2007;552,5
130360;2007;205,9
130360;2007;205,9
130360;2007;205,9
130360;2007;205,9
